Milisec	Time	M0A0	M1A0	M2A0	M0A1	M1A1	M2A1	M0A2	M1A2	M2A2	M0A3	M1A3	M2A3	M0A4	M1A4	M2A4	M0A5	M1A5	M2A5	M0A6	M1A6	M2A6	Trigger	Temp
5991774	11:29:54 AM	2.5574	2.6978	4.9988	2.5623	2.6050	3.0249	2.5781	2.9504	3.1812	4.3579	2.9028	4.3250	3.1030	2.5903	2.7563	2.6208	3.6902	4.9988	3.0371	4.9988	4.9988	1.0000	2.6099
5991874	11:29:54 AM	2.5720	2.8943	4.9988	2.5403	2.6025	3.2288	2.6233	3.3228	3.2434	4.1797	2.9065	4.3701	3.1287	2.5879	2.7612	2.5769	3.5864	4.9988	2.7698	4.9988	4.9988	0.0000	2.6099
5991974	11:29:54 AM	2.6233	3.5815	4.9988	2.5354	2.6025	3.1714	2.6782	3.4766	3.2275	3.9661	2.8882	4.4934	3.0994	2.6331	2.7625	2.5415	3.6011	2.8113	2.7795	4.9988	4.9988	0.0000	2.6099
5992074	11:29:54 AM	2.7234	4.0283	4.9988	2.5317	2.6062	3.0249	2.7502	3.1665	3.1519	4.0564	2.9333	4.6008	3.1287	2.6770	2.7661	2.5330	3.5828	2.7869	2.8027	4.9988	4.9988	0.0000	2.6099
5992174	11:29:54 AM	2.8296	4.0991	4.9988	2.5305	2.6099	2.8992	2.7844	2.8284	3.0688	4.2664	2.8894	4.5471	3.1543	2.7063	2.7710	2.5256	3.5413	4.9988	2.9028	4.9988	4.9988	0.0000	2.6099
5992274	11:29:54 AM	2.9236	4.1064	4.9988	2.5269	2.6099	2.8052	2.7979	2.7417	3.0078	4.4543	2.8186	4.5178	3.1555	2.7039	2.7808	2.5232	3.4961	4.9988	2.9480	4.9988	4.9988	0.0000	2.6099
5992374	11:29:54 AM	2.9541	4.0344	4.9988	2.5256	2.6111	2.7795	2.7881	2.7051	2.9651	4.6057	2.7771	4.4397	3.1616	2.7087	2.7966	2.5256	3.4485	4.9988	2.9236	4.9988	4.9988	0.0000	2.6099
5992474	11:29:54 AM	3.0005	3.8354	4.9988	2.5195	2.6086	2.7649	2.7722	2.6843	2.9480	4.6436	2.7673	4.4189	3.1604	2.7112	2.8040	2.5281	3.4180	4.9988	2.9272	4.9988	4.9988	0.0000	2.6099
5992574	11:29:54 AM	2.9553	3.7305	4.9988	2.5183	2.6062	2.7747	2.7588	2.7002	3.0127	4.5911	2.8259	4.3750	3.1482	2.7002	2.7954	2.5293	3.3960	4.9988	2.8894	4.9988	4.9988	0.0000	2.6099
5992674	11:29:55 AM	2.8918	3.7390	4.9988	2.5183	2.6074	2.7856	2.7332	2.7368	3.0505	4.4971	2.8406	4.3762	3.1396	2.6965	2.7832	2.5281	3.4058	4.9988	2.8992	4.9988	4.9988	0.0000	2.6099
5992774	11:29:55 AM	2.8027	3.7769	4.9988	2.5183	2.6111	2.8076	2.7063	2.8064	3.0457	4.3408	2.8406	4.0918	3.1409	2.6965	2.7771	2.5281	3.4180	4.9988	2.8857	4.9988	4.9988	0.0000	2.6099
5992874	11:29:55 AM	2.7002	3.5425	4.9988	2.5159	2.6099	2.9175	2.6624	2.9272	3.0078	4.2676	2.8357	3.9185	3.1226	2.6807	2.7686	2.5317	3.4814	2.8076	2.8601	4.9988	4.9988	0.0000	2.6099
5992974	11:29:55 AM	2.6184	2.8064	4.9988	2.5195	2.6099	2.9773	2.6123	2.9700	2.9431	4.1931	2.8345	3.9966	3.0640	2.6697	2.7649	2.5354	3.6194	2.7771	3.3289	4.9988	4.9988	1.0000	2.6099
5993074	11:29:55 AM	2.5879	2.6855	4.9988	2.5281	2.6086	2.8040	2.5647	2.7942	2.9028	4.4983	2.8540	4.1882	3.1543	2.6819	2.7661	2.5293	3.6572	2.7588	3.5486	4.9988	4.9988	0.0000	2.6099
5993174	11:29:55 AM	2.6196	2.6526	4.9988	2.5354	2.6099	2.7258	2.5549	2.7380	2.8284	4.7046	2.8015	4.2798	3.1860	2.6855	2.7722	2.5232	3.6829	2.8223	3.2251	4.9988	4.9988	0.0000	2.6099
5993274	11:29:55 AM	2.6843	2.6562	4.9988	2.5488	2.6147	2.7063	2.5537	2.7026	2.7698	4.7864	2.7527	4.3457	3.1909	2.6855	2.7844	2.5232	3.7549	4.9988	3.1348	4.9988	4.9988	0.0000	2.6099
5993374	11:29:55 AM	2.7795	2.7051	4.9988	2.5623	2.6245	2.7100	2.5684	2.6831	2.7258	4.8108	2.7136	4.4568	3.1836	2.6770	2.7991	2.5256	3.8562	4.9988	3.0981	4.9988	4.9988	0.0000	2.6099
5993474	11:29:55 AM	2.8735	2.7649	4.9255	2.5745	2.6282	2.7002	2.6025	2.6721	2.6965	4.8962	2.6904	4.4592	3.1824	2.6550	2.8015	2.5220	3.8806	4.9988	3.0884	4.9988	4.9988	0.0000	2.6099
5993574	11:29:55 AM	2.9578	2.8662	4.7131	2.5903	2.6270	2.6868	2.6880	2.6587	2.6746	4.9634	2.6672	4.4714	3.2007	2.6257	2.7991	2.5171	3.9575	4.9988	3.1079	4.9988	4.9988	0.0000	2.6099
5993674	11:29:56 AM	2.9297	2.9150	4.7327	2.6038	2.6282	2.6794	2.7637	2.6575	2.6660	4.9719	2.6636	4.4531	3.2080	2.6062	2.8052	2.5183	4.0637	4.9988	3.1909	4.9988	4.9988	0.0000	2.6111
5993774	11:29:56 AM	2.8125	2.9321	4.9854	2.6086	2.6318	2.6807	2.7087	2.6697	2.6831	4.7339	2.6855	4.4092	3.1775	2.6392	2.8186	2.5256	4.0967	4.9988	3.3313	4.9988	4.9988	0.0000	2.6099
5993874	11:29:56 AM	2.6880	2.7527	4.9988	2.6001	2.6331	2.6978	2.6294	2.7136	2.7087	4.5776	2.7002	4.4580	3.1897	2.6636	2.8284	2.5342	3.9416	4.9988	3.3105	4.9988	4.9988	0.0000	2.6099
5993974	11:29:56 AM	2.6270	2.7026	4.9988	2.5940	2.6294	2.7161	2.6050	2.8027	2.7661	4.5032	2.7454	4.4470	3.1653	2.6489	2.8101	2.5427	3.8953	4.9988	3.4558	4.9988	4.9988	0.0000	2.6111
5994074	11:29:56 AM	2.5977	2.6868	4.9988	2.5891	2.6196	2.7673	2.5940	2.8345	2.9041	4.4958	2.8076	4.4324	3.1531	2.6270	2.7893	2.5586	3.8232	4.9988	3.6255	4.9988	4.9988	0.0000	2.6099
5994174	11:29:56 AM	2.5928	2.6831	4.9988	2.5781	2.6111	2.8772	2.5879	2.8699	3.0811	4.4165	2.8601	4.4263	3.1567	2.5989	2.7722	2.5867	3.7256	2.8442	3.4558	4.9988	4.9988	1.0000	2.6099
5994274	11:29:56 AM	2.5964	2.6953	4.9988	2.5610	2.6062	3.0933	2.5916	2.9578	3.2703	4.2419	2.9004	4.4568	3.1250	2.5781	2.7600	2.6111	3.6584	4.9988	3.0457	4.9988	4.9988	1.0000	2.6099
5994374	11:29:56 AM	2.6355	2.9761	4.9988	2.5403	2.6038	3.2642	2.6123	3.2129	3.3203	4.1040	2.8870	4.4922	3.1311	2.5952	2.7588	2.5769	3.5852	4.9988	2.7795	4.9988	4.9988	0.0000	2.6099
5994474	11:29:56 AM	2.7283	3.5010	4.9988	2.5342	2.6050	3.1311	2.6440	3.1921	3.2117	4.0161	2.9248	4.5776	3.1213	2.6440	2.7576	2.5500	3.5876	4.9988	2.7979	4.9988	4.9988	0.0000	2.6099
5994574	11:29:56 AM	2.8687	3.9526	4.9988	2.5330	2.6086	2.9956	2.7429	2.8967	3.1226	4.1174	2.9236	4.6057	3.1372	2.6782	2.7612	2.5354	3.5803	2.8320	2.8235	4.9988	4.9988	0.0000	2.6099
5994674	11:29:57 AM	3.0139	4.0771	4.9988	2.5330	2.6111	2.8650	2.7942	2.7759	3.0334	4.2896	2.8662	4.3005	3.1604	2.6904	2.7686	2.5293	3.5425	4.9988	2.8674	4.9988	4.9988	0.0000	2.6099
5994774	11:29:57 AM	3.1567	4.1162	4.9988	2.5317	2.6099	2.8259	2.8052	2.7319	2.9773	4.4678	2.8186	4.0369	3.1726	2.6978	2.7783	2.5305	3.4839	4.9988	2.8674	4.9988	4.9988	0.0000	2.6099
5994874	11:29:57 AM	3.2092	4.0308	4.9988	2.5281	2.6086	2.8088	2.7942	2.7051	2.9468	4.6094	2.7991	4.0991	3.1848	2.7075	2.7893	2.5330	3.4424	4.9988	2.8772	4.9988	4.9988	0.0000	2.6111
5994974	11:29:57 AM	3.1982	3.9429	4.9988	2.5244	2.6086	2.8137	2.7783	2.6965	2.9712	4.5911	2.8149	4.0442	3.1750	2.7039	2.7930	2.5378	3.4094	4.9988	2.8552	4.9988	4.9988	0.0000	2.6099
5995074	11:29:57 AM	3.0823	3.7952	4.9988	2.5220	2.6086	2.8613	2.7563	2.7185	3.0310	4.5483	2.8528	3.9209	3.1555	2.6868	2.7832	2.5427	3.4070	4.9988	2.8235	4.9988	4.9988	0.0000	2.6099
5995174	11:29:57 AM	2.9712	3.7769	4.9988	2.5232	2.6111	2.8662	2.7344	2.7612	3.0420	4.4458	2.8442	3.9075	3.1494	2.6855	2.7759	2.5354	3.4265	4.9988	2.8418	4.9988	4.9988	0.0000	2.6099
5995274	11:29:57 AM	2.8503	3.7891	4.9988	2.5232	2.6111	2.8711	2.7002	2.8418	3.0664	4.2920	2.8418	3.8782	3.1494	2.6770	2.7686	2.5293	3.4521	4.9988	2.8589	4.9988	4.9988	0.0000	2.6099
5995374	11:29:57 AM	2.7283	3.1799	4.9988	2.5232	2.6099	2.9114	2.6587	2.9456	3.0322	4.2920	2.8247	3.9331	3.1152	2.6672	2.7637	2.5232	3.5828	2.8748	2.9980	4.9988	4.9988	0.0000	2.6099
5995474	11:29:57 AM	2.6257	2.7209	4.9988	2.5342	2.6086	2.7979	2.5732	2.7942	2.9810	4.5337	2.8613	4.0332	3.1128	2.6819	2.7612	2.5183	3.6511	2.8052	3.6987	4.9988	4.9988	1.0000	2.6099
5995574	11:29:57 AM	2.6050	2.6477	4.9988	2.5464	2.6099	2.7161	2.5476	2.7319	2.8650	4.7388	2.8088	4.1577	3.2129	2.6648	2.7710	2.5232	3.6902	2.8784	3.2471	4.9988	4.9988	1.0000	2.6099
5995674	11:29:58 AM	2.6514	2.6599	4.9988	2.5623	2.6147	2.7100	2.5549	2.7136	2.7856	4.7778	2.7625	4.2334	3.1897	2.6648	2.7795	2.5256	3.8135	4.9988	3.1567	4.9988	4.9988	0.0000	2.6099
5995774	11:29:58 AM	2.7539	2.7295	4.9890	2.5732	2.6245	2.7173	2.5757	2.6904	2.7344	4.8645	2.7136	4.3762	3.1982	2.6526	2.7930	2.5256	3.8342	4.9988	3.1128	4.9988	4.9988	0.0000	2.6099
5995874	11:29:58 AM	2.8784	2.8040	4.7778	2.5879	2.6282	2.7039	2.5989	2.6721	2.6965	4.9268	2.6868	4.4397	3.2178	2.6379	2.7991	2.5244	3.8818	4.9988	3.0823	4.9988	4.9988	0.0000	2.6099
5995974	11:29:58 AM	2.9407	2.8833	4.5923	2.6050	2.6294	2.6965	2.6807	2.6611	2.6746	4.9585	2.6660	4.4629	3.2251	2.6172	2.8015	2.5232	4.0430	4.9988	3.1042	4.9988	4.9988	0.0000	2.6099
5996074	11:29:58 AM	2.9700	3.0176	4.6326	2.6245	2.6294	2.6917	2.7991	2.6648	2.6685	4.8010	2.6636	4.3787	3.2227	2.5916	2.8015	2.5244	4.1858	4.9988	3.3325	4.9988	4.9988	0.0000	2.6111
5996174	11:29:58 AM	2.9895	3.2520	4.7461	2.6465	2.6282	2.6807	2.7942	2.6709	2.6672	4.3579	2.6636	4.3518	3.2092	2.5830	2.7991	2.5269	4.1907	4.9988	3.4558	4.9988	4.9988	0.0000	2.6099
5996274	11:29:58 AM	2.9614	3.2141	4.9646	2.6453	2.6282	2.6868	2.7612	2.7075	2.6917	4.2358	2.6819	4.3286	3.1909	2.5916	2.7966	2.5366	4.1858	4.9988	3.5962	4.9988	4.9988	0.0000	2.6099
5996374	11:29:58 AM	2.7783	3.0713	4.9988	2.6331	2.6318	2.7649	2.6611	2.7979	2.7856	4.1089	2.7295	4.3677	3.1946	2.6184	2.7979	2.5635	4.2224	4.9988	3.7036	4.9988	4.9988	0.0000	2.6111
5996474	11:29:58 AM	2.6941	2.8845	4.9988	2.6196	2.6282	2.8687	2.6270	2.8516	2.9138	4.0283	2.8003	4.3762	3.1689	2.6013	2.7893	2.5977	4.1418	4.9988	3.5522	4.9988	4.9988	0.0000	2.6099
5996574	11:29:58 AM	2.6672	2.8040	4.9988	2.6025	2.6172	2.9956	2.6135	2.8857	3.0334	4.0662	2.8516	4.3457	3.1396	2.5854	2.7747	2.6196	3.9697	2.8369	3.2922	4.9988	4.9988	1.0000	2.6099
5996674	11:29:59 AM	2.6074	2.7087	4.9988	2.5854	2.6074	2.9309	2.5769	2.9272	3.1299	4.3140	2.8906	4.3433	3.0969	2.6038	2.7600	2.5977	3.7915	4.9988	3.3545	4.9988	4.9988	1.0000	2.6099
5996774	11:29:59 AM	2.5684	2.6953	4.9988	2.5500	2.6038	3.0554	2.5537	3.0676	3.2446	4.1272	2.9260	4.3420	3.1287	2.5781	2.7502	2.6819	3.5718	4.9988	2.9138	4.9988	4.9988	0.0000	2.6099
5996874	11:29:59 AM	2.5830	2.9224	4.9988	2.5293	2.6074	3.4387	2.5830	3.3264	3.1604	3.9722	2.9150	4.3860	3.1311	2.5928	2.7515	2.6233	3.5217	4.9988	2.7747	4.9988	4.9988	0.0000	2.6099
5996974	11:29:59 AM	2.6538	3.4460	4.9988	2.5281	2.6099	3.2922	2.6526	3.2776	3.1116	3.9697	2.9626	4.5996	3.1335	2.6367	2.7527	2.5781	3.5645	4.9988	2.7612	4.9988	4.9988	0.0000	2.6099
5997074	11:29:59 AM	2.8027	3.8989	4.9988	2.5293	2.6123	3.0493	2.7258	2.8967	3.0652	4.1553	2.9944	4.6948	3.1567	2.7002	2.7600	2.5513	3.5266	4.9988	2.8601	4.9988	4.9988	0.0000	2.6099
5997174	11:29:59 AM	2.9138	3.8196	4.9988	2.5232	2.6135	2.8149	2.7222	2.7368	3.0066	4.5349	2.9272	4.7229	3.1873	2.7441	2.7722	2.5317	3.4277	4.9988	2.9968	4.9988	4.9988	0.0000	2.6111
5997274	11:29:59 AM	3.0334	3.7170	4.9988	2.5195	2.6147	2.7405	2.7222	2.6904	2.9578	4.6606	2.8027	4.7070	3.1885	2.7380	2.7930	2.5232	3.4082	4.9988	3.0420	4.9988	4.9988	0.0000	2.6099
5997374	11:29:59 AM	3.0920	3.7207	4.9988	2.5183	2.6123	2.7136	2.7283	2.6721	2.9248	4.6838	2.7600	4.6680	3.1714	2.7271	2.8015	2.5232	3.3960	4.9988	3.0310	4.9988	4.9988	0.0000	2.6099
5997474	11:29:59 AM	3.0957	3.7134	4.9988	2.5171	2.6099	2.7209	2.7136	2.6929	2.9553	4.6179	2.7869	4.6606	3.1470	2.7100	2.7954	2.5244	3.3862	4.9988	2.9529	4.9988	4.9988	0.0000	2.6099
5997574	11:29:59 AM	2.9944	3.7378	4.9988	2.5195	2.6111	2.7625	2.7002	2.7515	3.0103	4.5435	2.8198	4.6692	3.1287	2.6990	2.7820	2.5244	3.4290	4.9988	2.9004	4.9988	4.9988	0.0000	2.6099
5997674	11:30:00 AM	2.8210	3.7939	4.9988	2.5256	2.6135	2.8381	2.6843	2.8442	3.0359	4.3469	2.8247	4.4580	3.1250	2.6794	2.7747	2.5232	3.4949	2.8113	2.8687	4.9988	4.9988	0.0000	2.6099
5997774	11:30:00 AM	2.6733	3.1067	4.9988	2.5281	2.6135	2.9517	2.6294	2.9785	2.9919	4.3311	2.8113	4.3286	3.0835	2.6721	2.7686	2.5220	3.6377	2.7991	3.0835	4.9988	4.9988	1.0000	2.6099
5997874	11:30:00 AM	2.5818	2.7258	4.9988	2.5391	2.6099	2.8040	2.5745	2.7869	2.9382	4.5837	2.8491	4.3604	3.1323	2.6672	2.7637	2.5220	3.6768	2.7759	3.8306	4.9988	4.9988	1.0000	2.6099
5997974	11:30:00 AM	2.5879	2.6733	4.9988	2.5452	2.6099	2.7515	2.5574	2.7490	2.8552	4.7412	2.8101	4.4946	3.2007	2.6550	2.7673	2.5220	3.7024	2.8589	3.3154	4.9988	4.9988	0.0000	2.6099
5998074	11:30:00 AM	2.6453	2.6965	4.9988	2.5574	2.6147	2.7148	2.5647	2.7124	2.7771	4.8352	2.7588	4.5642	3.1787	2.6538	2.7771	2.5208	3.7671	4.9988	3.2092	4.9988	4.9988	0.0000	2.6099
5998174	11:30:00 AM	2.8064	2.8076	4.9219	2.5757	2.6257	2.7148	2.6147	2.6855	2.7209	4.9133	2.7100	4.5605	3.2141	2.6343	2.7917	2.5256	3.8940	4.9988	3.1726	4.9988	4.9988	0.0000	2.6099
5998274	11:30:00 AM	2.9077	2.9272	4.6069	2.5989	2.6294	2.6978	2.7380	2.6721	2.6843	4.9585	2.6855	4.5227	3.2202	2.6111	2.7942	2.5232	4.0735	4.9988	3.2141	4.9988	4.9988	0.0000	2.6111
5998374	11:30:00 AM	2.9114	3.0383	4.5410	2.6331	2.6270	2.6709	2.8357	2.6599	2.6624	4.8608	2.6685	4.4287	3.2874	2.5854	2.7954	2.5195	4.1650	4.9988	3.2800	4.9988	4.9988	0.0000	2.6111
5998474	11:30:00 AM	2.9053	3.2117	4.4934	2.6636	2.6257	2.6562	2.8821	2.6501	2.6514	4.6338	2.6562	4.3921	3.3569	2.5671	2.8003	2.5195	4.1797	4.9988	3.3337	4.9988	4.9988	0.0000	2.6099
5998574	11:30:00 AM	2.9028	3.2397	4.6155	2.6709	2.6257	2.6575	2.8430	2.6562	2.6514	4.5190	2.6562	4.3823	3.2874	2.5671	2.8015	2.5232	4.1638	4.9988	3.3923	4.9988	4.9988	0.0000	2.6111
5998674	11:30:01 AM	2.8748	3.0774	4.9438	2.6587	2.6294	2.6672	2.7527	2.6990	2.6953	4.4727	2.6843	4.3762	3.1970	2.6233	2.8027	2.5281	4.1870	4.9988	3.5120	4.9988	4.9988	0.0000	2.6099
5998774	11:30:01 AM	2.6880	2.9089	4.9988	2.6477	2.6282	2.6978	2.6636	2.8015	2.7832	4.5044	2.7295	4.4019	3.1653	2.6501	2.7954	2.5330	4.2151	4.9988	3.5706	4.9988	4.9988	0.0000	2.6099
5998874	11:30:01 AM	2.6172	2.7466	4.9988	2.6306	2.6196	2.7295	2.6245	2.8394	2.9236	4.4495	2.8015	4.4153	3.1250	2.6355	2.7783	2.5427	4.0979	4.9988	3.6682	4.9988	4.9988	0.0000	2.6111
5998974	11:30:01 AM	2.5830	2.7148	4.9988	2.6086	2.6099	2.8711	2.6038	2.9028	3.1104	4.3188	2.8723	4.3848	3.1506	2.5964	2.7612	2.5977	3.9038	2.8381	3.3203	4.9988	4.9988	1.0000	2.6099
5999074	11:30:01 AM	2.5977	2.7295	4.9988	2.5696	2.6050	3.4607	2.5928	3.1287	3.2898	4.0381	2.9907	4.3689	3.2288	2.5549	2.7527	2.7539	3.6853	4.9988	2.8430	4.9988	4.9988	0.0000	2.6099
5999174	11:30:01 AM	2.6318	2.9736	4.9988	2.5452	2.6025	3.8135	2.6001	3.5425	3.2629	3.8696	2.9626	4.4580	3.1750	2.5696	2.7551	2.6648	3.6145	4.9988	2.7039	4.9988	4.9988	0.0000	2.6099
5999274	11:30:01 AM	2.6831	3.4497	4.9988	2.5354	2.6062	3.4131	2.6440	3.3789	3.1653	3.8879	2.9553	4.5874	3.1409	2.6355	2.7576	2.5781	3.5742	4.9988	2.7417	4.9988	4.9988	0.0000	2.6099
5999374	11:30:01 AM	2.7710	3.8696	4.9988	2.5330	2.6135	3.1995	2.7283	3.0457	3.0676	4.1760	2.9651	4.6021	3.1543	2.6880	2.7673	2.5500	3.5217	2.8052	2.8052	4.9988	4.9988	0.0000	2.6111
5999474	11:30:01 AM	2.8882	3.9160	4.9988	2.5317	2.6208	2.9199	2.7710	2.7881	2.9675	4.4836	2.8284	4.4580	3.1860	2.7271	2.7856	2.5293	3.4900	4.9988	2.9346	4.9988	4.9988	0.0000	2.6099
5999574	11:30:01 AM	3.0566	3.9136	4.9988	2.5330	2.6208	2.8088	2.8259	2.7100	2.8870	4.7253	2.7100	4.4617	3.1799	2.7173	2.8052	2.5244	3.5400	4.9988	3.0005	4.9988	4.9988	0.0000	2.6099
5999674	11:30:02 AM	3.2202	3.8831	4.9988	2.5305	2.6184	2.7600	2.8113	2.6843	2.8479	4.7131	2.6917	4.5630	3.1750	2.7051	2.8113	2.5220	3.5193	4.9988	2.9968	4.9988	4.9988	0.0000	2.6099
5999774	11:30:02 AM	3.1958	3.9282	4.9988	2.5244	2.6147	2.7563	2.7637	2.6855	2.8967	4.6973	2.7197	4.5178	3.1909	2.7051	2.8088	2.5220	3.4534	2.8979	2.9456	4.9988	4.9988	0.0000	2.6099
5999874	11:30:02 AM	3.0896	3.7549	4.9988	2.5208	2.6135	2.7783	2.7087	2.7222	2.9492	4.6338	2.7588	4.3604	3.1799	2.7063	2.8064	2.5244	3.4155	4.9988	2.9041	4.9988	4.9988	0.0000	2.6099
5999974	11:30:02 AM	2.9248	3.6768	4.9988	2.5195	2.6184	2.8418	2.6672	2.7881	2.9639	4.4983	2.7832	4.0771	3.1628	2.7100	2.8003	2.5269	3.4229	4.9988	2.8674	4.9988	4.9988	0.0000	2.6099
6000074	11:30:02 AM	2.7673	3.4583	4.9988	2.5208	2.6221	2.9456	2.6477	2.8833	2.9346	4.3726	2.7930	3.9832	3.1287	2.7002	2.7893	2.5256	3.5229	4.9988	2.8638	4.9988	4.9988	0.0000	2.6099
6000174	11:30:02 AM	2.5952	2.7551	4.9988	2.5317	2.6147	2.8992	2.5916	2.8577	2.9504	4.4360	2.8333	3.9990	3.1250	2.6648	2.7759	2.5256	3.6475	2.8101	3.8159	4.9988	4.9988	0.0000	2.6111
6000274	11:30:02 AM	2.5513	2.6379	4.9988	2.5476	2.6074	2.7637	2.5415	2.8052	2.9187	4.6851	2.8369	4.0454	3.2288	2.6245	2.7686	2.5305	3.6682	2.7881	3.3264	4.9988	4.9988	1.0000	2.6099
6000374	11:30:02 AM	2.5500	2.6208	4.9988	2.5647	2.6062	2.7344	2.5269	2.7893	2.8564	4.7986	2.8259	4.1248	3.1604	2.6270	2.7698	2.5232	3.7439	2.8406	3.1592	4.9988	4.9988	0.0000	2.6099
6000474	11:30:02 AM	2.5586	2.6208	4.9988	2.5806	2.6147	2.7417	2.5256	2.7295	2.7954	4.8560	2.7722	4.2334	3.1580	2.6440	2.7881	2.5171	3.8074	4.9988	3.1006	4.9988	4.9988	0.0000	2.6099
6000574	11:30:02 AM	2.5928	2.6453	4.9988	2.5952	2.6245	2.7344	2.5366	2.6831	2.7478	4.8682	2.7100	4.3408	3.1775	2.6575	2.8027	2.5171	3.9062	4.9988	3.0786	4.9988	4.9988	0.0000	2.6099
6000674	11:30:03 AM	2.6819	2.7600	4.9707	2.6025	2.6270	2.7234	2.6843	2.6660	2.7136	4.9707	2.6892	4.4690	3.2092	2.6282	2.7991	2.5146	4.0112	4.9988	3.2043	4.9988	4.9988	0.0000	2.6099
6000774	11:30:03 AM	2.8967	3.0530	4.7400	2.6343	2.6233	2.6892	2.9285	2.6575	2.6819	4.8352	2.6685	4.4482	3.3179	2.5635	2.7930	2.5098	4.1260	4.9988	3.3350	4.9988	4.9988	0.0000	2.6099
6000874	11:30:03 AM	2.8613	3.3032	4.6753	2.6514	2.6233	2.6636	2.8821	2.6440	2.6709	4.6570	2.6624	4.4812	3.2690	2.5647	2.8015	2.5134	4.1333	4.9988	3.4277	4.9988	4.9988	0.0000	2.6111
6000974	11:30:03 AM	2.8369	3.3093	4.9426	2.6501	2.6257	2.6672	2.7710	2.6489	2.6843	4.4409	2.6770	4.4580	3.1689	2.6318	2.8137	2.5220	4.1333	4.9988	3.4998	4.9988	4.9988	0.0000	2.6099
6001074	11:30:03 AM	2.6733	3.1189	4.9988	2.6343	2.6282	2.6965	2.6624	2.6904	2.7344	4.1602	2.7063	4.4678	3.1848	2.6514	2.8296	2.5391	4.1248	4.9988	3.6230	4.9988	4.9988	0.0000	2.6111
6001174	11:30:03 AM	2.6184	2.9150	4.9988	2.6160	2.6270	2.7356	2.6379	2.7832	2.8076	4.1638	2.7588	4.4763	3.1396	2.6404	2.8210	2.5500	4.0259	4.9988	3.4607	4.9988	4.9988	0.0000	2.6099
6001274	11:30:03 AM	2.6111	2.8699	4.9988	2.5989	2.6184	2.8174	2.6367	2.8247	2.9822	4.1663	2.8357	4.4507	3.1238	2.6233	2.7905	2.5647	3.8379	4.9988	3.2739	4.9988	4.9988	1.0000	2.6099
6001374	11:30:03 AM	2.5952	2.8491	4.9988	2.5574	2.6050	3.0713	2.6062	2.9578	3.1702	4.0259	2.8943	4.3787	3.1433	2.5952	2.7686	2.6758	3.5596	4.9988	2.8870	4.9988	4.9988	1.0000	2.6099
6001474	11:30:03 AM	2.5842	2.8552	4.9988	2.5269	2.5989	3.7976	2.5769	3.4326	3.3252	3.7476	2.9919	4.2285	3.1616	2.5549	2.7661	2.7771	3.4900	4.9988	2.7124	4.9988	4.9988	0.0000	2.6099
6001574	11:30:03 AM	2.6025	3.1018	4.9988	2.5244	2.6001	3.7805	2.5977	3.4082	3.2446	3.7756	2.9724	4.3213	3.1396	2.5977	2.7625	2.6343	3.5034	4.9988	2.7258	4.9988	4.9988	0.0000	2.6099
6001674	11:30:04 AM	2.7234	3.8086	4.9988	2.5330	2.6074	3.3740	2.7283	3.2922	3.1067	3.9453	3.0176	4.3530	3.1396	2.6416	2.7673	2.5793	3.6108	4.9988	2.7563	4.9988	4.9988	0.0000	2.6111
6001774	11:30:04 AM	2.8711	3.9563	4.9988	2.5415	2.6135	3.0994	2.8052	2.8992	2.9907	4.1809	2.8833	4.0454	3.1775	2.6599	2.7783	2.5574	3.6548	4.9988	2.8259	4.9988	4.9988	0.0000	2.6099
6001874	11:30:04 AM	2.9834	4.0442	4.9988	2.5439	2.6196	2.9126	2.8174	2.7686	2.9102	4.4055	2.7576	4.0845	3.1885	2.6807	2.7954	2.5366	3.6023	4.9988	2.9114	4.9988	4.9988	0.0000	2.6099
6001974	11:30:04 AM	3.0994	4.1333	4.9988	2.5415	2.6208	2.8296	2.8101	2.7173	2.8528	4.5776	2.7051	4.1736	3.1934	2.6855	2.8149	2.5330	3.5730	2.7673	2.9065	4.9988	4.9988	0.0000	2.6099
6002074	11:30:04 AM	3.1042	3.9832	4.9988	2.5366	2.6196	2.8369	2.7917	2.6978	2.8601	4.6472	2.7197	4.2371	3.1921	2.7014	2.8186	2.5391	3.5376	2.7869	2.8552	4.9988	4.9988	0.0000	2.6111
6002174	11:30:04 AM	3.0298	3.8098	4.9988	2.5330	2.6184	2.8772	2.7673	2.7173	2.9114	4.6472	2.7588	4.1455	3.1702	2.7112	2.8149	2.5403	3.5071	4.9988	2.8247	4.9988	4.9988	0.0000	2.6111
6002274	11:30:04 AM	2.9187	3.6597	4.9988	2.5317	2.6208	2.9065	2.7441	2.7625	2.9395	4.5898	2.7905	3.9709	3.1592	2.7026	2.8088	2.5403	3.4973	4.9988	2.8137	4.9988	4.9988	0.0000	2.6099
6002374	11:30:04 AM	2.7808	3.6072	4.9988	2.5293	2.6245	2.9724	2.6868	2.8186	2.9553	4.4824	2.8003	3.9490	3.1580	2.7075	2.7979	2.5403	3.5437	4.9988	2.8210	4.9988	4.9988	0.0000	2.6099
6002474	11:30:04 AM	2.6184	3.0823	4.9988	2.5317	2.6245	3.1042	2.5989	2.9272	2.9834	4.4495	2.7856	4.0222	3.0908	2.6794	2.7905	2.5330	3.6768	4.9988	2.8918	4.9988	4.9988	1.0000	2.6099
